,dormitory_type,condition_type,house_age
16587,house,regular,new_house
16588,house,regular,new_house
16589,apartament,regular,new_house
16590,house,regular,new_house
16591,house,regular,new_house
16592,house,regular,new_house
16593,house,regular,new_house
16594,house,good,new_house
16595,house,regular,new_house
16596,house,regular,new_house
16597,house,good,new_house
16598,house,regular,new_house
16599,house,regular,new_house
16600,house,regular,new_house
16601,house,regular,new_house
16602,apartament,regular,new_house
16603,apartament,regular,new_house
16604,house,regular,new_house
16605,house,regular,new_house
16606,house,regular,new_house
16607,house,regular,new_house
16608,apartament,good,new_house
16609,house,regular,new_house
16610,house,regular,new_house
16611,house,regular,new_house
16612,house,regular,new_house
16613,house,regular,new_house
16614,house,good,new_house
16615,house,regular,new_house
16616,house,regular,new_house
16617,house,regular,new_house
16618,house,regular,new_house
16619,apartament,bad,new_house
16620,house,regular,new_house
16621,house,regular,new_house
16622,house,regular,new_house
16623,house,regular,new_house
16624,house,regular,new_house
16625,house,regular,new_house
16626,house,regular,new_house
16627,house,regular,new_house
16628,apartament,regular,new_house
16629,house,regular,new_house
16630,house,regular,new_house
16631,house,regular,new_house
16632,house,regular,new_house
16633,house,regular,new_house
16634,house,regular,new_house
16635,house,regular,new_house
16636,house,regular,new_house
16637,house,regular,new_house
16638,apartament,regular,new_house
16639,house,regular,new_house
16640,house,regular,new_house
16641,house,regular,new_house
16642,house,regular,new_house
16643,house,regular,new_house
16644,house,regular,new_house
16645,house,regular,new_house
16646,house,regular,new_house
16647,house,regular,new_house
16648,house,regular,new_house
16649,house,regular,new_house
16650,apartament,regular,new_house
16651,house,regular,new_house
16652,house,regular,new_house
16653,house,regular,new_house
16654,house,regular,new_house
16655,house,regular,new_house
16656,house,regular,new_house
16657,house,good,new_house
16658,house,regular,new_house
16659,house,regular,new_house
16660,apartament,regular,new_house
16661,house,regular,new_house
16662,apartament,regular,new_house
16663,house,good,new_house
16664,house,regular,new_house
16665,apartament,regular,new_house
16666,house,regular,new_house
16667,house,regular,new_house
16668,house,regular,new_house
16669,house,regular,new_house
16670,house,regular,new_house
16671,house,regular,new_house
16672,house,regular,new_house
16673,house,regular,new_house
16674,apartament,regular,new_house
16675,house,regular,new_house
16676,house,regular,new_house
16677,house,regular,new_house
16678,apartament,regular,new_house
16679,house,regular,new_house
16680,studio,regular,new_house
16681,house,regular,new_house
16682,house,regular,new_house
16683,house,regular,new_house
16684,house,regular,new_house
16685,house,regular,new_house
16686,house,regular,new_house
16687,house,regular,new_house
16688,house,regular,new_house
16689,house,regular,new_house
16690,house,regular,new_house
16691,house,regular,new_house
16692,house,regular,new_house
16693,house,regular,new_house
16694,house,regular,new_house
16695,house,regular,new_house
16696,house,regular,new_house
16697,house,regular,new_house
16698,house,regular,new_house
16699,house,regular,new_house
16700,house,regular,new_house
16701,house,regular,new_house
16702,house,regular,new_house
16703,apartament,good,new_house
16704,house,regular,new_house
16705,house,good,new_house
16706,apartament,regular,new_house
16707,apartament,regular,new_house
16708,house,regular,new_house
16709,house,regular,new_house
16710,house,regular,new_house
16711,house,regular,new_house
16712,house,regular,new_house
16713,house,regular,new_house
16714,apartament,regular,new_house
16715,house,bad,new_house
16716,house,regular,new_house
16717,house,regular,new_house
16718,house,regular,new_house
16719,house,regular,new_house
16720,house,regular,new_house
16721,house,regular,new_house
16722,house,regular,new_house
16723,apartament,regular,new_house
16724,house,regular,new_house
16725,house,regular,new_house
16726,house,regular,new_house
16727,house,regular,new_house
16728,house,good,new_house
16729,house,regular,new_house
16730,apartament,regular,new_house
16731,house,regular,new_house
16732,house,regular,new_house
16733,house,regular,new_house
16734,house,regular,new_house
16735,house,regular,new_house
16736,house,regular,new_house
16737,house,regular,new_house
16738,house,good,new_house
16739,house,regular,new_house
16740,house,regular,new_house
16741,house,regular,new_house
16742,house,regular,new_house
16743,house,regular,new_house
16744,apartament,regular,new_house
16745,house,regular,new_house
16746,house,regular,new_house
16747,house,regular,new_house
16748,apartament,regular,new_house
16749,house,regular,new_house
16750,house,regular,new_house
16751,apartament,regular,new_house
16752,house,regular,new_house
16753,house,regular,new_house
16754,house,regular,new_house
16755,house,good,new_house
16756,house,regular,new_house
16757,house,regular,new_house
16758,house,good,new_house
16759,house,good,new_house
16760,house,regular,new_house
16761,house,regular,new_house
16762,house,regular,new_house
16763,house,regular,new_house
16764,house,regular,new_house
16765,house,good,new_house
16766,house,regular,new_house
16767,house,regular,new_house
16768,house,regular,new_house
16769,house,regular,new_house
16770,house,regular,new_house
16771,house,regular,new_house
16772,house,regular,new_house
16773,house,regular,new_house
16774,house,regular,new_house
16775,apartament,regular,new_house
16776,house,regular,new_house
16777,apartament,regular,new_house
16778,house,regular,new_house
16779,house,regular,new_house
16780,house,regular,new_house
16781,apartament,regular,new_house
16782,house,regular,new_house
16783,apartament,regular,new_house
16784,house,regular,new_house
16785,house,regular,new_house
16786,house,regular,new_house
16787,house,regular,new_house
16788,house,regular,new_house
16789,house,good,new_house
16790,house,regular,new_house
16791,house,regular,new_house
16792,house,regular,new_house
16793,house,regular,new_house
16794,house,regular,new_house
16795,house,regular,new_house
16796,house,regular,new_house
16797,house,regular,new_house
16798,house,regular,new_house
16799,house,regular,new_house
16800,house,regular,new_house
16801,apartament,regular,new_house
16802,house,regular,new_house
16803,house,regular,new_house
16804,house,good,new_house
16805,house,regular,new_house
16806,house,regular,new_house
16807,apartament,regular,new_house
16808,house,regular,new_house
16809,house,regular,new_house
16810,house,regular,new_house
16811,apartament,regular,new_house
16812,house,regular,new_house
16813,house,regular,new_house
16814,apartament,regular,new_house
16815,apartament,regular,new_house
16816,house,regular,new_house
16817,house,regular,new_house
16818,house,regular,new_house
16819,apartament,regular,new_house
16820,house,regular,new_house
16821,house,regular,new_house
16822,house,regular,new_house
16823,house,regular,new_house
16824,house,regular,new_house
16825,house,regular,new_house
16826,house,regular,new_house
16827,house,regular,new_house
16828,apartament,regular,new_house
16829,studio,regular,new_house
16830,house,regular,new_house
16831,house,regular,new_house
16832,house,regular,new_house
16833,house,good,new_house
16834,apartament,regular,new_house
16835,house,regular,new_house
16836,house,regular,new_house
16837,house,regular,new_house
16838,house,regular,new_house
16839,house,regular,new_house
16840,apartament,regular,new_house
16841,house,good,new_house
16842,studio,regular,new_house
16843,house,regular,new_house
16844,house,regular,new_house
16845,house,regular,new_house
16846,house,regular,new_house
16847,house,regular,new_house
16848,house,regular,new_house
16849,house,regular,new_house
16850,house,regular,new_house
16851,house,regular,new_house
16852,house,good,new_house
16853,house,regular,new_house
16854,house,regular,new_house
16855,house,regular,new_house
16856,apartament,regular,new_house
16857,apartament,regular,new_house
16858,house,regular,new_house
16859,house,regular,new_house
16860,house,regular,new_house
16861,house,regular,new_house
16862,house,regular,new_house
16863,apartament,regular,new_house
16864,house,regular,new_house
16865,apartament,regular,new_house
16866,studio,regular,new_house
16867,house,regular,new_house
16868,house,regular,new_house
16869,house,good,new_house
16870,house,regular,new_house
16871,house,regular,new_house
16872,house,regular,new_house
16873,house,regular,new_house
16874,house,regular,new_house
16875,house,regular,new_house
16876,apartament,regular,new_house
16877,house,regular,new_house
16878,house,regular,new_house
16879,house,regular,new_house
16880,house,regular,new_house
16881,apartament,regular,new_house
16882,house,regular,new_house
16883,house,regular,new_house
16884,house,regular,new_house
16885,house,regular,new_house
16886,house,regular,new_house
16887,house,regular,new_house
16888,house,regular,new_house
16889,house,regular,new_house
16890,house,regular,new_house
16891,house,good,new_house
16892,apartament,regular,new_house
16893,house,NA,new_house
16894,house,regular,new_house
16895,house,regular,new_house
16896,house,regular,new_house
16897,house,regular,new_house
16898,house,regular,new_house
16899,house,regular,new_house
16900,apartament,regular,new_house
16901,house,regular,new_house
16902,house,regular,new_house
16903,house,regular,new_house
16904,house,regular,new_house
16905,apartament,regular,new_house
16906,apartament,regular,new_house
16907,apartament,regular,new_house
16908,house,regular,new_house
16909,house,regular,new_house
16910,house,regular,new_house
16911,apartament,regular,new_house
16912,house,regular,new_house
16913,house,regular,new_house
16914,house,regular,new_house
16915,house,regular,new_house
16916,house,regular,new_house
16917,house,regular,new_house
16918,house,regular,new_house
16919,house,regular,new_house
16920,house,good,new_house
16921,apartament,regular,new_house
16922,house,regular,new_house
16923,house,regular,new_house
16924,house,regular,new_house
16925,house,regular,new_house
16926,house,good,new_house
16927,house,regular,new_house
16928,house,regular,new_house
16929,house,regular,new_house
16930,house,regular,new_house
16931,house,regular,new_house
16932,apartament,regular,new_house
16933,house,regular,new_house
16934,house,regular,new_house
16935,apartament,regular,new_house
16936,house,regular,new_house
16937,house,regular,new_house
16938,house,good,new_house
16939,apartament,regular,new_house
16940,house,regular,new_house
16941,house,regular,new_house
16942,house,NA,new_house
16943,house,regular,new_house
16944,house,regular,new_house
16945,house,regular,new_house
16946,house,regular,new_house
16947,house,regular,new_house
16948,house,regular,new_house
16949,apartament,good,new_house
16950,house,regular,new_house
16951,house,good,new_house
16952,studio,regular,new_house
16953,house,regular,new_house
16954,house,regular,new_house
16955,house,regular,new_house
16956,house,regular,new_house
16957,house,regular,new_house
16958,apartament,regular,new_house
16959,house,regular,new_house
16960,house,regular,new_house
16961,house,regular,new_house
16962,house,regular,new_house
16963,house,regular,new_house
16964,house,good,new_house
16965,house,regular,new_house
16966,house,regular,new_house
16967,house,regular,new_house
16968,house,regular,new_house
16969,house,regular,new_house
16970,house,regular,new_house
16971,house,regular,new_house
16972,house,regular,new_house
16973,house,regular,new_house
16974,house,regular,new_house
16975,house,regular,new_house
16976,house,regular,new_house
16977,house,good,new_house
16978,house,regular,new_house
16979,apartament,regular,new_house
16980,house,regular,new_house
16981,house,regular,new_house
16982,house,regular,new_house
16983,house,regular,new_house
16984,house,regular,new_house
16985,house,regular,new_house
16986,house,regular,new_house
16987,house,regular,new_house
16988,house,regular,new_house
16989,house,regular,new_house
16990,house,regular,new_house
16991,house,regular,new_house
16992,house,regular,new_house
16993,house,regular,new_house
16994,house,regular,new_house
16995,house,regular,new_house
16996,house,regular,new_house
16997,house,regular,new_house
16998,house,regular,new_house
16999,house,regular,new_house
17000,house,regular,new_house
17001,house,regular,new_house
17002,house,regular,new_house
17003,house,regular,new_house
17004,house,regular,new_house
17005,house,regular,new_house
17006,house,regular,new_house
17007,apartament,regular,new_house
17008,house,regular,new_house
17009,house,good,new_house
17010,house,regular,new_house
17011,house,regular,new_house
17012,house,regular,new_house
17013,house,regular,new_house
17014,house,regular,new_house
17015,house,regular,new_house
17016,house,regular,new_house
17017,apartament,regular,new_house
17018,house,regular,new_house
17019,house,regular,new_house
17020,house,regular,new_house
17021,house,regular,new_house
17022,house,regular,new_house
17023,house,regular,new_house
17024,house,regular,new_house
17025,house,regular,new_house
17026,house,good,new_house
17027,house,regular,new_house
17028,apartament,regular,new_house
17029,house,regular,new_house
17030,house,regular,new_house
17031,house,regular,new_house
17032,house,regular,new_house
17033,house,regular,new_house
17034,apartament,regular,new_house
17035,house,regular,new_house
17036,house,regular,new_house
17037,house,regular,new_house
17038,house,regular,new_house
17039,house,regular,new_house
17040,house,regular,new_house
17041,house,bad,new_house
17042,house,regular,new_house
17043,house,regular,new_house
17044,house,good,new_house
17045,house,regular,new_house
17046,house,regular,new_house
17047,house,regular,new_house
17048,house,good,new_house
17049,house,regular,new_house
17050,house,regular,new_house
17051,house,regular,new_house
17052,house,regular,new_house
17053,apartament,regular,new_house
17054,house,regular,new_house
17055,house,regular,new_house
17056,house,regular,new_house
17057,house,regular,new_house
17058,house,regular,new_house
17059,house,regular,new_house
17060,house,regular,new_house
17061,house,regular,new_house
17062,house,regular,new_house
17063,apartament,regular,new_house
17064,house,regular,new_house
17065,house,good,new_house
17066,house,good,new_house
17067,house,good,new_house
17068,house,good,new_house
17069,house,regular,new_house
17070,house,regular,new_house
17071,house,regular,new_house
17072,house,regular,new_house
17073,house,regular,new_house
17074,house,regular,new_house
17075,house,regular,new_house
17076,house,regular,new_house
17077,house,regular,new_house
17078,house,regular,new_house
17079,house,regular,new_house
17080,house,regular,new_house
17081,apartament,good,new_house
17082,apartament,regular,new_house
17083,house,regular,new_house
17084,house,regular,new_house
17085,house,regular,new_house
17086,house,regular,new_house
17087,house,regular,new_house
17088,house,regular,new_house
17089,house,regular,new_house
17090,house,regular,new_house
17091,apartament,regular,new_house
17092,house,regular,new_house
17093,house,regular,new_house
17094,house,regular,new_house
17095,house,regular,new_house
17096,house,regular,new_house
17097,house,regular,new_house
17098,house,regular,new_house
17099,house,good,new_house
17100,apartament,regular,new_house
17101,house,regular,new_house
17102,house,regular,new_house
17103,house,regular,new_house
17104,house,regular,new_house
17105,house,regular,new_house
17106,house,bad,new_house
17107,house,regular,new_house
17108,house,regular,new_house
17109,house,regular,new_house
17110,house,regular,new_house
17111,house,good,new_house
17112,house,good,new_house
17113,house,regular,new_house
17114,house,regular,new_house
17115,house,regular,new_house
17116,house,regular,new_house
17117,house,regular,new_house
17118,house,regular,new_house
17119,apartament,regular,new_house
17120,house,regular,new_house
17121,house,regular,new_house
17122,house,regular,new_house
17123,apartament,regular,new_house
17124,house,regular,new_house
17125,house,regular,new_house
17126,house,regular,new_house
17127,house,regular,new_house
17128,apartament,good,new_house
17129,house,regular,new_house
17130,apartament,regular,new_house
17131,house,regular,new_house
17132,house,regular,new_house
17133,house,regular,new_house
17134,house,regular,new_house
17135,apartament,regular,new_house
17136,house,regular,new_house
17137,house,regular,new_house
17138,apartament,regular,new_house
17139,house,regular,new_house
17140,house,regular,new_house
17141,house,regular,new_house
17142,house,good,new_house
17143,house,regular,new_house
17144,house,regular,new_house
17145,house,regular,new_house
17146,house,regular,new_house
17147,house,good,new_house
17148,house,regular,new_house
17149,house,regular,new_house
17150,house,regular,new_house
17151,house,regular,new_house
17152,house,regular,new_house
17153,house,regular,new_house
17154,apartament,good,new_house
17155,house,regular,new_house
17156,house,regular,new_house
17157,apartament,regular,new_house
17158,house,regular,new_house
17159,house,regular,new_house
17160,house,regular,new_house
17161,house,regular,new_house
17162,house,regular,new_house
17163,apartament,regular,new_house
17164,house,regular,new_house
17165,house,regular,new_house
17166,house,regular,new_house
17167,house,regular,new_house
17168,house,regular,new_house
17169,house,good,new_house
17170,house,regular,new_house
17171,house,regular,new_house
17172,house,regular,new_house
17173,house,regular,new_house
17174,apartament,regular,new_house
17175,house,regular,new_house
17176,house,regular,new_house
17177,house,good,new_house
17178,house,regular,new_house
17179,house,regular,new_house
17180,house,regular,new_house
17181,house,regular,new_house
17182,house,regular,new_house
17183,house,regular,new_house
17184,house,regular,new_house
17185,house,regular,new_house
17186,house,regular,new_house
17187,house,regular,new_house
17188,house,regular,new_house
17189,house,regular,new_house
17190,house,regular,new_house
17191,house,regular,new_house
17192,house,good,new_house
17193,house,regular,new_house
17194,apartament,good,new_house
17195,house,good,new_house
17196,house,regular,new_house
17197,house,good,new_house
17198,house,regular,new_house
17199,house,regular,new_house
17200,house,regular,new_house
17201,house,regular,new_house
17202,house,regular,new_house
17203,house,regular,new_house
17204,house,regular,new_house
17205,house,regular,new_house
17206,house,regular,new_house
17207,house,regular,new_house
17208,house,regular,new_house
17209,house,regular,new_house
17210,house,regular,new_house
17211,house,regular,new_house
17212,house,regular,new_house
17213,house,regular,new_house
17214,house,regular,new_house
17215,house,regular,new_house
17216,house,regular,new_house
17217,house,regular,new_house
17218,house,regular,new_house
17219,house,regular,new_house
17220,house,regular,new_house
17221,house,regular,new_house
17222,house,regular,new_house
17223,house,regular,new_house
17224,house,regular,new_house
17225,house,regular,new_house
17226,house,regular,new_house
17227,apartament,regular,new_house
17228,house,regular,new_house
17229,house,regular,new_house
17230,house,regular,new_house
17231,house,good,new_house
17232,apartament,bad,new_house
17233,house,regular,new_house
17234,house,good,new_house
17235,house,good,new_house
17236,house,regular,new_house
17237,house,regular,new_house
17238,apartament,regular,new_house
17239,house,good,new_house
17240,house,regular,new_house
17241,house,regular,new_house
17242,house,regular,new_house
17243,apartament,regular,new_house
17244,house,regular,new_house
17245,house,regular,new_house
17246,house,regular,new_house
17247,house,regular,new_house
17248,house,regular,new_house
17249,house,regular,new_house
17250,house,regular,new_house
17251,house,regular,new_house
17252,house,regular,new_house
17253,house,regular,new_house
17254,apartament,regular,new_house
17255,house,good,new_house
17256,house,regular,new_house
17257,house,regular,new_house
17258,house,regular,new_house
17259,house,regular,new_house
17260,house,regular,new_house
17261,house,regular,new_house
17262,house,regular,new_house
17263,house,regular,new_house
17264,house,regular,new_house
17265,house,regular,new_house
17266,house,good,new_house
17267,house,regular,new_house
17268,house,regular,new_house
17269,house,regular,new_house
17270,house,regular,new_house
17271,house,regular,new_house
17272,apartament,good,new_house
17273,house,regular,new_house
17274,house,regular,new_house
17275,house,regular,new_house
17276,house,regular,new_house
17277,house,regular,new_house
17278,house,regular,new_house
17279,apartament,regular,new_house
17280,house,regular,new_house
17281,house,regular,new_house
17282,house,good,new_house
17283,apartament,regular,new_house
17284,house,regular,new_house
17285,house,regular,new_house
17286,house,regular,new_house
17287,house,regular,new_house
17288,house,regular,new_house
17289,house,regular,new_house
17290,house,regular,new_house
17291,house,regular,new_house
17292,house,regular,new_house
17293,house,regular,new_house
17294,house,regular,new_house
17295,house,regular,new_house
17296,studio,regular,new_house
17297,house,good,new_house
17298,house,regular,new_house
17299,apartament,regular,new_house
17300,house,good,new_house
17301,house,good,new_house
17302,apartament,regular,new_house
17303,house,bad,new_house
17304,apartament,regular,new_house
17305,house,regular,new_house
17306,house,regular,new_house
17307,house,regular,new_house
17308,house,regular,new_house
17309,house,regular,new_house
17310,house,regular,new_house
17311,apartament,regular,new_house
17312,house,good,new_house
17313,house,regular,new_house
17314,apartament,regular,new_house
17315,house,regular,new_house
17316,house,regular,new_house
17317,house,regular,new_house
17318,apartament,regular,new_house
17319,apartament,bad,new_house
17320,house,regular,new_house
17321,house,regular,new_house
17322,house,regular,new_house
17323,house,regular,new_house
17324,house,regular,new_house
17325,house,regular,new_house
17326,house,good,new_house
17327,house,regular,new_house
17328,house,regular,new_house
17329,house,regular,new_house
17330,house,regular,new_house
17331,house,regular,new_house
17332,house,regular,new_house
17333,house,regular,new_house
17334,house,regular,new_house
17335,house,regular,new_house
17336,house,regular,new_house
17337,house,regular,new_house
17338,house,regular,new_house
17339,house,regular,new_house
17340,house,regular,new_house
17341,house,regular,new_house
17342,apartament,regular,new_house
17343,house,regular,new_house
17344,house,regular,new_house
17345,house,regular,new_house
17346,house,regular,new_house
17347,house,regular,new_house
17348,apartament,good,new_house
17349,house,regular,new_house
17350,house,regular,new_house
17351,house,regular,new_house
17352,house,regular,new_house
17353,house,regular,new_house
17354,house,regular,new_house
17355,house,regular,new_house
17356,house,regular,new_house
17357,apartament,regular,new_house
17358,house,regular,new_house
17359,house,regular,new_house
17360,house,good,new_house
17361,house,regular,new_house
17362,house,regular,new_house
17363,apartament,regular,new_house
17364,house,regular,new_house
17365,house,regular,new_house
17366,house,regular,new_house
17367,house,regular,new_house
17368,house,bad,new_house
17369,house,regular,new_house
17370,house,regular,new_house
17371,house,regular,new_house
17372,house,regular,new_house
17373,house,regular,new_house
17374,house,regular,new_house
17375,apartament,regular,new_house
17376,house,regular,new_house
17377,apartament,regular,new_house
17378,house,regular,new_house
17379,house,regular,new_house
17380,house,regular,new_house
17381,house,regular,new_house
17382,house,regular,new_house
17383,apartament,regular,new_house
17384,apartament,regular,new_house
17385,house,regular,new_house
17386,house,regular,new_house
17387,house,regular,new_house
17388,house,regular,new_house
17389,house,regular,new_house
17390,apartament,regular,new_house
17391,house,regular,new_house
17392,house,good,new_house
17393,house,regular,new_house
17394,studio,bad,new_house
17395,house,regular,new_house
17396,house,regular,new_house
17397,house,regular,new_house
17398,house,regular,new_house
17399,house,regular,new_house
17400,house,regular,new_house
17401,house,regular,new_house
17402,house,regular,new_house
17403,house,regular,new_house
17404,house,regular,new_house
17405,house,regular,new_house
17406,house,regular,new_house
17407,house,regular,new_house
17408,house,regular,new_house
17409,house,regular,new_house
17410,house,regular,new_house
17411,house,good,new_house
17412,house,regular,new_house
17413,house,good,new_house
17414,house,regular,new_house
17415,house,regular,new_house
17416,house,good,new_house
17417,house,regular,new_house
17418,studio,bad,new_house
17419,house,regular,new_house
17420,apartament,good,new_house
17421,apartament,regular,new_house
17422,house,regular,new_house
17423,house,regular,new_house
17424,house,regular,new_house
17425,apartament,regular,new_house
17426,house,regular,new_house
17427,house,good,new_house
17428,house,regular,new_house
17429,house,regular,new_house
17430,house,regular,new_house
17431,house,regular,new_house
17432,house,regular,new_house
17433,house,regular,new_house
17434,apartament,regular,new_house
17435,house,regular,new_house
17436,house,regular,new_house
17437,house,regular,new_house
17438,apartament,regular,new_house
17439,house,regular,new_house
17440,house,regular,new_house
17441,house,regular,new_house
17442,house,regular,new_house
17443,house,regular,new_house
17444,house,regular,new_house
17445,house,regular,new_house
17446,apartament,regular,new_house
17447,house,regular,new_house
17448,house,regular,new_house
17449,house,regular,new_house
17450,house,regular,new_house
17451,house,regular,new_house
17452,house,regular,new_house
17453,house,regular,new_house
17454,house,regular,new_house
17455,house,regular,new_house
17456,house,regular,new_house
17457,house,regular,new_house
17458,house,regular,new_house
17459,house,regular,new_house
17460,house,good,new_house
17461,house,regular,new_house
17462,apartament,regular,new_house
17463,house,good,new_house
17464,house,regular,new_house
17465,house,regular,new_house
17466,house,regular,new_house
17467,house,regular,new_house
17468,house,regular,new_house
17469,house,regular,new_house
17470,house,regular,new_house
17471,house,regular,new_house
17472,house,regular,new_house
17473,house,regular,new_house
17474,house,regular,new_house
17475,house,good,new_house
17476,house,regular,new_house
17477,house,regular,new_house
17478,house,regular,new_house
17479,apartament,regular,new_house
17480,house,regular,new_house
17481,house,regular,new_house
17482,house,regular,new_house
17483,house,regular,new_house
17484,apartament,regular,new_house
17485,house,regular,new_house
17486,house,regular,new_house
17487,house,regular,new_house
17488,house,regular,new_house
17489,house,regular,new_house
17490,house,regular,new_house
17491,apartament,regular,new_house
17492,house,regular,new_house
17493,house,regular,new_house
17494,house,regular,new_house
17495,house,regular,new_house
17496,house,regular,new_house
17497,house,good,new_house
17498,house,regular,new_house
17499,house,regular,new_house
17500,apartament,regular,new_house
17501,house,regular,new_house
17502,house,regular,new_house
17503,house,regular,new_house
17504,house,regular,new_house
17505,house,regular,new_house
17506,house,regular,new_house
17507,house,regular,new_house
17508,house,regular,new_house
17509,apartament,regular,new_house
17510,house,regular,new_house
17511,house,regular,new_house
17512,house,good,new_house
17513,house,regular,new_house
17514,apartament,regular,new_house
17515,house,good,new_house
17516,house,regular,new_house
17517,house,regular,new_house
17518,apartament,regular,new_house
17519,apartament,regular,new_house
17520,house,good,new_house
17521,house,regular,new_house
17522,apartament,regular,new_house
17523,house,regular,new_house
17524,apartament,regular,new_house
17525,house,regular,new_house
17526,house,regular,new_house
17527,house,regular,new_house
17528,apartament,good,new_house
17529,house,regular,new_house
17530,house,regular,new_house
17531,house,regular,new_house
17532,house,regular,new_house
17533,house,regular,new_house
17534,house,regular,new_house
17535,house,regular,new_house
17536,house,regular,new_house
17537,house,regular,new_house
17538,house,bad,new_house
17539,house,regular,new_house
17540,house,regular,new_house
17541,house,regular,new_house
17542,house,regular,new_house
17543,house,regular,new_house
17544,house,regular,new_house
17545,house,regular,new_house
17546,house,regular,new_house
17547,house,regular,new_house
17548,house,good,new_house
17549,apartament,regular,new_house
17550,house,regular,new_house
17551,house,regular,new_house
17552,house,regular,new_house
17553,house,regular,new_house
17554,house,regular,new_house
17555,house,regular,new_house
17556,house,regular,new_house
17557,apartament,regular,new_house
17558,house,regular,new_house
17559,house,regular,new_house
17560,house,regular,new_house
17561,house,regular,new_house
17562,apartament,regular,new_house
17563,house,regular,new_house
17564,apartament,good,new_house
17565,house,regular,new_house
17566,house,regular,new_house
17567,house,regular,new_house
17568,house,regular,new_house
17569,house,regular,new_house
17570,house,regular,new_house
17571,apartament,regular,new_house
17572,house,regular,new_house
17573,apartament,regular,new_house
17574,house,regular,new_house
17575,house,regular,new_house
17576,studio,good,new_house
17577,house,regular,new_house
17578,apartament,regular,new_house
17579,house,regular,new_house
17580,apartament,regular,new_house
17581,apartament,regular,new_house
17582,house,regular,new_house
17583,apartament,regular,new_house
17584,apartament,regular,new_house
17585,house,regular,new_house
17586,house,regular,new_house
17587,apartament,regular,new_house
17588,house,regular,new_house
17589,house,regular,new_house
17590,house,regular,new_house
17591,house,regular,new_house
17592,apartament,regular,new_house
17593,house,regular,new_house
17594,house,regular,new_house
17595,house,regular,new_house
17596,house,regular,new_house
17597,apartament,good,new_house
17598,apartament,regular,new_house
17599,house,regular,new_house
17600,house,regular,new_house
17601,house,regular,new_house
17602,house,bad,new_house
17603,house,bad,new_house
17604,house,bad,new_house
17605,house,good,new_house
17606,house,regular,new_house
17607,house,regular,new_house
17608,house,regular,new_house
17609,house,regular,new_house
17610,house,regular,new_house
17611,house,regular,new_house
17612,house,regular,new_house
17613,house,regular,new_house
17614,house,regular,new_house
17615,house,regular,new_house
17616,house,regular,new_house
17617,house,regular,new_house
17618,house,regular,new_house
17619,house,regular,new_house
17620,house,regular,new_house
17621,apartament,regular,new_house
17622,house,good,new_house
17623,apartament,regular,new_house
17624,house,regular,new_house
17625,apartament,regular,new_house
17626,house,regular,new_house
17627,house,good,new_house
17628,house,regular,new_house
17629,house,regular,new_house
17630,house,regular,new_house
17631,apartament,regular,new_house
17632,house,regular,new_house
17633,apartament,regular,new_house
17634,house,regular,new_house
17635,house,regular,new_house
17636,house,regular,new_house
17637,house,regular,new_house
17638,house,regular,new_house
17639,house,regular,new_house
17640,house,regular,new_house
17641,house,regular,new_house
17642,apartament,regular,new_house
17643,house,regular,new_house
17644,apartament,regular,new_house
17645,house,regular,new_house
17646,house,regular,new_house
17647,house,regular,new_house
17648,house,regular,new_house
17649,house,good,new_house
17650,house,regular,new_house
17651,house,regular,new_house
17652,house,regular,new_house
17653,house,regular,new_house
17654,house,regular,new_house
17655,house,regular,new_house
17656,house,regular,new_house
17657,house,regular,new_house
17658,house,regular,new_house
17659,apartament,bad,new_house
17660,house,regular,new_house
17661,house,regular,new_house
17662,apartament,regular,new_house
17663,house,regular,new_house
17664,house,regular,new_house
17665,house,regular,new_house
17666,house,regular,new_house
17667,house,good,new_house
17668,house,regular,new_house
17669,house,regular,new_house
17670,house,good,new_house
17671,house,regular,new_house
17672,house,regular,new_house
17673,apartament,regular,new_house
17674,apartament,regular,new_house
17675,apartament,regular,new_house
17676,house,regular,new_house
17677,house,regular,new_house
17678,house,regular,new_house
17679,house,good,new_house
17680,apartament,regular,new_house
17681,house,regular,new_house
17682,house,regular,new_house
17683,house,regular,new_house
17684,house,good,new_house
17685,house,regular,new_house
17686,house,regular,new_house
17687,house,regular,new_house
17688,house,regular,new_house
17689,house,regular,new_house
17690,house,regular,new_house
17691,house,regular,new_house
17692,house,regular,new_house
17693,house,regular,new_house
17694,house,regular,new_house
17695,house,regular,new_house
17696,house,regular,new_house
17697,house,regular,new_house
17698,house,regular,new_house
17699,house,regular,new_house
17700,house,regular,new_house
17701,house,regular,new_house
17702,house,regular,new_house
17703,house,regular,new_house
17704,apartament,good,new_house
17705,house,regular,new_house
17706,house,regular,new_house
17707,house,regular,new_house
17708,house,good,new_house
17709,house,regular,new_house
17710,house,regular,new_house
17711,house,good,new_house
17712,house,regular,new_house
17713,house,regular,new_house
17714,house,regular,new_house
17715,house,good,new_house
17716,house,good,new_house
17717,house,regular,new_house
17718,house,regular,new_house
17719,house,regular,new_house
17720,house,regular,new_house
17721,house,good,new_house
17722,house,regular,new_house
17723,house,regular,new_house
17724,house,regular,new_house
17725,apartament,regular,new_house
17726,house,regular,new_house
17727,house,regular,new_house
17728,house,regular,new_house
17729,apartament,regular,new_house
17730,apartament,regular,new_house
17731,house,regular,new_house
17732,house,regular,new_house
17733,apartament,regular,new_house
